2017/10/12 02:42:50 Starting decoder6
2017/10/12 02:42:50 file blocksize  25
2017/10/12 09:46:11 blockbuffer value  200867255532373784442745261542645325338914874220531865120544
2017/10/12 09:48:08 blockbuffer value  200867255532373784442745261542645325339024825383309465120544
2017/10/12 09:50:06 blockbuffer value  200867255532373784442745261542645325339134776546087065120544
2017/10/12 09:52:04 blockbuffer value  200867255532373784442745261542645325339244727708864665120544
2017/10/12 09:54:02 blockbuffer value  200867255532373784442745261542645325339354678871642265120544
2017/10/12 09:56:00 blockbuffer value  200867255532373784442745261542645325339464630034419865120544
2017/10/12 09:57:58 blockbuffer value  200867255532373784442745261542645325339574581197197465120544
2017/10/12 09:59:56 blockbuffer value  200867255532373784442745261542645325339684532359975065120544
2017/10/12 10:01:54 blockbuffer value  200867255532373784442745261542645325339794483522752665120544
2017/10/12 10:03:52 blockbuffer value  200867255532373784442745261542645325339904434685530265120544
2017/10/12 10:05:50 blockbuffer value  200867255532373784442745261542645325340014385848307865120544
2017/10/12 10:07:48 blockbuffer value  200867255532373784442745261542645325340124337011085465120544
2017/10/12 10:09:46 blockbuffer value  200867255532373784442745261542645325340234288173863065120544
2017/10/12 10:11:44 blockbuffer value  200867255532373784442745261542645325340344239336640665120544
2017/10/12 10:13:42 blockbuffer value  200867255532373784442745261542645325340454190499418265120544
2017/10/12 10:15:40 blockbuffer value  200867255532373784442745261542645325340564141662195865120544
2017/10/12 10:17:38 blockbuffer value  200867255532373784442745261542645325340674092824973465120544
2017/10/12 10:19:36 blockbuffer value  200867255532373784442745261542645325340784043987751065120544
2017/10/12 10:21:34 blockbuffer value  200867255532373784442745261542645325340893995150528665120544
2017/10/12 10:23:31 blockbuffer value  200867255532373784442745261542645325341003946313306265120544
2017/10/12 10:25:29 blockbuffer value  200867255532373784442745261542645325341113897476083865120544
2017/10/12 10:27:27 blockbuffer value  200867255532373784442745261542645325341223848638861465120544
2017/10/12 10:29:25 blockbuffer value  200867255532373784442745261542645325341333799801639065120544
2017/10/12 10:31:23 blockbuffer value  200867255532373784442745261542645325341443750964416665120544
2017/10/12 10:33:21 blockbuffer value  200867255532373784442745261542645325341553702127194265120544
2017/10/12 10:35:19 blockbuffer value  200867255532373784442745261542645325341663653289971865120544
2017/10/12 10:37:17 blockbuffer value  200867255532373784442745261542645325341773604452749465120544
2017/10/12 10:39:15 blockbuffer value  200867255532373784442745261542645325341883555615527065120544
2017/10/12 10:41:12 blockbuffer value  200867255532373784442745261542645325341993506778304665120544
2017/10/12 10:43:10 blockbuffer value  200867255532373784442745261542645325342103457941082265120544
2017/10/12 10:45:08 blockbuffer value  200867255532373784442745261542645325342213409103859865120544
2017/10/12 10:47:06 blockbuffer value  200867255532373784442745261542645325342323360266637465120544
2017/10/12 10:49:04 blockbuffer value  200867255532373784442745261542645325342433311429415065120544
2017/10/12 10:51:02 blockbuffer value  200867255532373784442745261542645325342543262592192665120544
2017/10/12 10:53:00 blockbuffer value  200867255532373784442745261542645325342653213754970265120544
2017/10/12 10:54:58 blockbuffer value  200867255532373784442745261542645325342763164917747865120544
2017/10/12 10:56:56 blockbuffer value  200867255532373784442745261542645325342873116080525465120544
2017/10/12 10:58:53 blockbuffer value  200867255532373784442745261542645325342983067243303065120544
2017/10/12 11:00:51 blockbuffer value  200867255532373784442745261542645325343093018406080665120544
2017/10/12 11:02:49 blockbuffer value  200867255532373784442745261542645325343202969568858265120544
2017/10/12 11:04:47 blockbuffer value  200867255532373784442745261542645325343312920731635865120544
2017/10/12 11:06:45 blockbuffer value  200867255532373784442745261542645325343422871894413465120544
2017/10/12 11:08:43 blockbuffer value  200867255532373784442745261542645325343532823057191065120544
2017/10/12 11:10:40 blockbuffer value  200867255532373784442745261542645325343642774219968665120544
2017/10/12 11:12:38 blockbuffer value  200867255532373784442745261542645325343752725382746265120544
2017/10/12 11:14:36 blockbuffer value  200867255532373784442745261542645325343862676545523865120544
2017/10/12 11:16:34 blockbuffer value  200867255532373784442745261542645325343972627708301465120544
2017/10/12 11:18:32 blockbuffer value  200867255532373784442745261542645325344082578871079065120544
2017/10/12 11:20:30 blockbuffer value  200867255532373784442745261542645325344192530033856665120544
2017/10/12 11:22:28 blockbuffer value  200867255532373784442745261542645325344302481196634265120544
2017/10/12 11:24:26 blockbuffer value  200867255532373784442745261542645325344412432359411865120544
2017/10/12 11:26:23 blockbuffer value  200867255532373784442745261542645325344522383522189465120544
2017/10/12 11:28:21 blockbuffer value  200867255532373784442745261542645325344632334684967065120544
2017/10/12 11:30:19 blockbuffer value  200867255532373784442745261542645325344742285847744665120544
2017/10/12 11:32:17 blockbuffer value  200867255532373784442745261542645325344852237010522265120544
2017/10/12 11:34:15 blockbuffer value  200867255532373784442745261542645325344962188173299865120544
2017/10/12 11:36:13 blockbuffer value  200867255532373784442745261542645325345072139336077465120544
2017/10/12 11:38:11 blockbuffer value  200867255532373784442745261542645325345182090498855065120544
2017/10/12 11:40:09 blockbuffer value  200867255532373784442745261542645325345292041661632665120544
2017/10/12 11:42:07 blockbuffer value  200867255532373784442745261542645325345401992824410265120544
2017/10/12 11:44:05 blockbuffer value  200867255532373784442745261542645325345511943987187865120544
2017/10/12 11:46:03 blockbuffer value  200867255532373784442745261542645325345621895149965465120544
2017/10/12 11:48:01 blockbuffer value  200867255532373784442745261542645325345731846312743065120544
2017/10/12 11:49:59 blockbuffer value  200867255532373784442745261542645325345841797475520665120544
2017/10/12 11:51:57 blockbuffer value  200867255532373784442745261542645325345951748638298265120544
2017/10/12 11:53:55 blockbuffer value  200867255532373784442745261542645325346061699801075865120544
2017/10/12 11:55:53 blockbuffer value  200867255532373784442745261542645325346171650963853465120544
2017/10/12 11:57:51 blockbuffer value  200867255532373784442745261542645325346281602126631065120544
2017/10/12 11:59:49 blockbuffer value  200867255532373784442745261542645325346391553289408665120544
2017/10/12 12:01:46 blockbuffer value  200867255532373784442745261542645325346501504452186265120544
2017/10/12 12:03:44 blockbuffer value  200867255532373784442745261542645325346611455614963865120544
2017/10/12 12:05:43 blockbuffer value  200867255532373784442745261542645325346721406777741465120544
2017/10/12 12:07:41 blockbuffer value  200867255532373784442745261542645325346831357940519065120544
2017/10/12 12:09:39 blockbuffer value  200867255532373784442745261542645325346941309103296665120544
2017/10/12 12:11:36 blockbuffer value  200867255532373784442745261542645325347051260266074265120544
2017/10/12 12:13:34 blockbuffer value  200867255532373784442745261542645325347161211428851865120544
2017/10/12 12:15:32 blockbuffer value  200867255532373784442745261542645325347271162591629465120544
2017/10/12 12:17:30 blockbuffer value  200867255532373784442745261542645325347381113754407065120544
2017/10/12 12:19:28 blockbuffer value  200867255532373784442745261542645325347491064917184665120544
2017/10/12 12:21:26 blockbuffer value  200867255532373784442745261542645325347601016079962265120544
2017/10/12 12:23:24 blockbuffer value  200867255532373784442745261542645325347710967242739865120544
2017/10/12 12:25:22 blockbuffer value  200867255532373784442745261542645325347820918405517465120544
2017/10/12 12:27:20 blockbuffer value  200867255532373784442745261542645325347930869568295065120544
2017/10/12 12:29:17 blockbuffer value  200867255532373784442745261542645325348040820731072665120544
2017/10/12 12:31:15 blockbuffer value  200867255532373784442745261542645325348150771893850265120544
2017/10/12 12:33:13 blockbuffer value  200867255532373784442745261542645325348260723056627865120544
2017/10/12 12:35:11 blockbuffer value  200867255532373784442745261542645325348370674219405465120544
2017/10/12 12:37:09 blockbuffer value  200867255532373784442745261542645325348480625382183065120544
2017/10/12 12:39:07 blockbuffer value  200867255532373784442745261542645325348590576544960665120544
2017/10/12 12:41:05 blockbuffer value  200867255532373784442745261542645325348700527707738265120544
2017/10/12 12:43:03 blockbuffer value  200867255532373784442745261542645325348810478870515865120544
2017/10/12 12:45:01 blockbuffer value  200867255532373784442745261542645325348920430033293465120544
2017/10/12 12:46:59 blockbuffer value  200867255532373784442745261542645325349030381196071065120544
2017/10/12 12:48:57 blockbuffer value  200867255532373784442745261542645325349140332358848665120544
2017/10/12 12:50:55 blockbuffer value  200867255532373784442745261542645325349250283521626265120544
2017/10/12 12:52:52 blockbuffer value  200867255532373784442745261542645325349360234684403865120544
2017/10/12 12:54:50 blockbuffer value  200867255532373784442745261542645325349470185847181465120544
2017/10/12 12:56:48 blockbuffer value  200867255532373784442745261542645325349580137009959065120544
2017/10/12 12:58:46 blockbuffer value  200867255532373784442745261542645325349690088172736665120544
2017/10/12 13:00:44 blockbuffer value  200867255532373784442745261542645325349800039335514265120544
2017/10/12 13:02:42 blockbuffer value  200867255532373784442745261542645325349909990498291865120544
2017/10/12 13:04:40 blockbuffer value  200867255532373784442745261542645325350019941661069465120544
2017/10/12 13:06:37 blockbuffer value  200867255532373784442745261542645325350129892823847065120544
2017/10/12 13:08:35 blockbuffer value  200867255532373784442745261542645325350239843986624665120544
2017/10/12 13:10:33 blockbuffer value  200867255532373784442745261542645325350349795149402265120544
